Año Censal,Entidad,Municipio,Edad mediana,Grado promedio de escolaridad de la población de 15 y más años,Hogares censales,Población de 5 años y más que asiste a la escuela,Población derechohabiente a servicios de salud,Población en hogares censales,Población en hogares familiares,Población en hogares no familiares,Población total,Porcentaje de población de 15 a 29 años,Porcentaje de población de 60 y más años,Promedio de ocupantes en viviendas particulares habitadas,Tamaño promedio de los hogares censales,Total de viviendas particulares habitadas,Viviendas particulares habitadas,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que disponen de energía eléctrica,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen de lavadora,UE Unidades económicas,H010A Personal remunerado total,J000A Total de remuneraciones (millones de pesos),K000A Total de gastos por consumo de bienes y servicios (millones de pesos),M000A Total de ingresos por suministro de bienes y servicios (millones de pesos),A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A800A Total de ingresos (millones de pesos),A700A Total de gastos (millones de pesos),UE Sector 62 Servicios de salud y de asistencia social,UE Subsector 621 Servicios médicos de consulta externa y servicios relacionados,UE Subsector 622 Hospitales,UE Subsector 623 Residencias de asistencia social y para el cuidado de la salud,total_area,Prod_Bruta_Per_Capita,%_Pob_Derechohabiente,Densidad_Poblacional
2008,sinaloa,sinaloa,24.2,6.3839999999999995,20099.6,24130.8,55464.8,86426.4,84828.2,1541.8,86976.0,25.74,11.66,4.3100000000000005,4.306,20120.8,19996.8,16198.4,1449.4,12656.0,19012.0,16852.6,10869.0,371.0,256.0,10.41,249.388,294.455,70.342,23.119,47.223,3.972,295.126,253.825,34.0,28.0,0.0,0.0,6268271356.567815,808.7518395879323,63.77023546725534,0.0138755958465116
2013,sinaloa,sinaloa,26.5,6.999623376623377,20851.7,23179.6,62702.6,85301.4,83336.2,1902.2,85398.4,24.82360874539214,13.32636201855853,4.0951540436456995,4.094772241992884,20872.7,20816.9,17874.1,2240.2,15748.2,20085.0,18400.2,12740.5,382.0,212.0,12.899,286.349,347.679,88.746,22.087,66.659,7.304,352.276,286.481,40.0,35.0,0.0,0.0,6268271356.567815,1039.1997976542887,73.42362386180538,0.013623915612798198
2018,sinaloa,sinaloa,29.0,7.598995670995672,21011.2,21435.6,65963.6,80560.4,78228.2,2314.2,80592.4,23.36295665437904,15.370298716156082,3.837077449721864,3.836059311981024,21017.2,20918.4,19307.6,2662.2,17855.2,20350.0,19302.2,13923.0,430.0,379.0,23.216,635.483,745.781,179.477,67.823,111.654,4.555,753.819,639.501,45.0,42.0,0.0,0.0,6268271356.567815,2226.9717740134306,81.84841250539755,0.01285719705091521
2024,sinaloa,sinaloa,32.0,8.318242424242426,21202.6,19342.8,69876.8,74871.2,72098.6,2808.6000000000004,74825.2,21.610174145163324,17.823022753273143,3.527385537013262,3.525603795966792,21190.6,21040.2,21027.8,3168.6000000000004,20383.6,20668.0,20384.6,15342.0,487.6,579.4,35.5964,1054.4437999999998,1223.5033999999998,288.3542,122.70619999999998,165.648,1.2561999999999998,1235.6706,1063.125,51.0,50.4,0.0,0.0,6268271356.567815,3853.70436697797,93.38671998203814,0.011937134776655626
2003,sonora,aconchi,26.8,7.2,597.6,570.4,1120.8,2423.6,2381.8,41.8,2439.2,25.38,12.7,4.08,4.056,598.4,594.4,583.2,34.4,565.6,584.8,556.8,349.6,32.0,34.0,1.497,22.347,30.356,9.989,1.902,8.087,0.122,30.356,22.409,3.0,3.0,0.0,0.0,368583746.9649226,4095.195145949492,45.94949163660217,0.006617763317252656
2008,sonora,aconchi,29.2,7.646,665.8,632.2,1780.0,2558.2,2491.6,65.4,2563.0,23.02,13.74,3.85,3.85,666.6,665.0,654.0,110.19999999999999,637.2,658.0,637.8,473.0,43.0,35.0,1.148,35.811,40.603,6.271,1.467,4.804,0.035,40.603,36.36,4.0,4.0,0.0,0.0,368583746.9649226,2446.7420991026142,69.44986344127975,0.006953643564331978
2013,sonora,aconchi,31.2,8.100265617064501,729.1,630.4,2075.0,2614.8,2518.8,94.6,2614.8,21.7560632071791,15.2313655872025,3.598291139240505,3.598291139240505,729.1,728.2,717.6,168.3,703.3,720.1,709.9,557.8,49.0,24.0,1.877,39.875,48.174,15.126,5.156,9.97,15.081,48.178,40.483,4.0,4.0,0.0,0.0,368583746.9649226,5784.7636530518585,79.35597368823619,0.00709418150293221
2018,sonora,aconchi,33.2,8.584041645505335,772.6,569.4,2040.0,2577.8,2456.8,120.6,2577.8,21.5161685524776,17.45030823254,3.34544303797468,3.34544303797468,772.6,770.2,763.6,193.8,758.8,763.6,761.4,615.8,40.0,41.0,3.483,165.932,203.947,46.905,9.136,37.769,0.286,204.052,166.78,3.0,3.0,0.0,0.0,368583746.9649226,18195.748312514545,79.13724881682055,0.006993797261074902
2024,sonora,aconchi,35.6,9.164572879634337,824.8,496.20000000000005,1998.0,2533.4,2382.4,151.8,2533.4,21.2282949668358,20.113039406945,3.04202531645569,3.04202531645569,824.8,820.6,818.8,224.39999999999998,825.4,815.8,823.2,685.4,29.2,61.4,5.410200000000001,317.20039999999995,390.8746,85.03980000000001,13.911999999999999,71.12780000000001,-17.468,391.1008,318.33639999999997,1.7999999999999998,1.7999999999999998,0.0,0.0,368583746.9649226,33567.458751085505,78.8663456224836,0.0068733361708461305
2003,sonora,agua prieta,22.6,8.06,16493.0,17953.4,34281.8,65159.8,63333.2,1783.0,66959.4,28.18,5.4799999999999995,4.02,3.958,16651.2,16344.8,15597.8,2374.2,15603.6,15471.2,15883.2,12187.0,934.0,1560.0,64.394,961.397,1199.878,338.252,87.828,250.424,19.463,1201.051,971.503,90.0,81.0,4.0,0.0,3973425742.1290836,5051.598431288214,51.19789006472579,0.01685180605995699
2008,sonora,agua prieta,23.6,8.600000000000001,19134.6,21415.2,44336.6,73582.0,71292.2,2242.4,75604.0,26.72,5.9799999999999995,3.864,3.844,19396.8,19071.0,18423.8,5299.0,18616.2,18302.0,18677.6,15247.2,1050.0,1474.0,78.035,1427.014,1658.474,410.308,193.994,216.314,0.956,1669.078,1442.217,141.0,107.0,12.0,1.0,3973425742.1290836,5427.067350933813,58.64319348182636,0.01902740982381844
2013,sonora,agua prieta,24.9,9.050893900162583,22251.1,23225.4,53724.7,81719.3,78713.4,2954.3,82975.3,26.388574351829693,7.010927792411347,3.702553730017761,3.702261968085105,22415.6,21502.9,21743.5,7980.5,21870.9,21644.7,21968.6,18013.6,1117.0,1413.0,78.475,2299.409,2814.893,757.386,227.884,529.502,46.311,2832.293,2331.727,157.0,126.0,4.0,3.0,3973425742.1290836,9127.84888997087,64.7478225447814,0.020882559631160813
2018,sonora,agua prieta,26.4,9.469050400433552,25694.6,24164.4,61814.2,88724.8,84777.4,3894.8,89370.8,26.036198271545842,8.529140779763592,3.4734766133806962,3.4726985815602798,25741.6,23699.4,25351.0,10043.0,25377.4,25249.2,25469.6,20799.6,1110.0,1914.0,155.355,3327.332,4453.101,1523.41,396.328,1127.082,55.35,4521.388,3416.316,152.0,128.0,3.0,2.0,3973425742.1290836,17045.947893495413,69.1659915766671,0.02249212790173156
2024,sonora,agua prieta,28.2,9.970838200758715,29826.800000000003,25291.2,71521.6,97131.4,92054.2,5023.4,97045.4,25.61334697520522,10.350996364586287,3.1985840734162183,3.19722251773049,29732.800000000003,26335.2,29680.0,12518.0,29585.199999999997,29574.6,29670.800000000003,24142.800000000003,1101.6,2515.2,247.611,4560.839599999999,6418.950599999999,2442.6388000000006,598.4608,1844.1780000000003,66.1968,6548.302,4717.8228,146.0,130.4,1.7999999999999998,0.7999999999999998,3973425742.1290836,25170.062671697997,73.69911402292124,0.02442360982641646
2003,sonora,alamos,24.8,6.06,6026.0,6332.4,12656.0,24625.8,24039.8,573.2,24756.6,24.44,12.26,4.22,4.086,5907.4,5879.4,4353.0,231.0,1974.2,4750.0,4585.6,1253.0,179.0,131.0,5.927,107.805,139.136,39.342,6.923,32.419,1.906,139.183,108.892,4.0,3.0,0.0,0.0,6377099845.077978,1589.151983713434,51.12172107639983,0.003882109517088371
2008,sonora,alamos,27.2,6.684,6419.2,6589.0,19800.2,25243.8,24528.4,705.0,25306.0,23.720000000000002,13.58,3.98,3.936,6387.0,6376.4,5129.2,599.4,2701.4,5598.8,5300.0,2271.2,222.0,188.0,5.577,136.88,160.321,29.521,6.154,23.367,0.574,160.338,136.977,16.0,11.0,0.0,2.0,6377099845.077978,1166.5612898126926,78.24310440211808,0.003968261531851641
2013,sonora,alamos,29.2,7.317483732186073,6779.5,6578.0,21209.7,25560.7,24718.5,838.8,25586.4,23.14460337164137,14.968857966603942,3.780505334081976,3.779684564699286,6781.6,6769.3,5907.3,936.0,3668.2,6252.7,5878.6,3098.7,213.0,202.0,8.284,193.523,224.201,56.195,22.11,34.085,5.458,225.227,195.601,9.0,7.0,0.0,1.0,6377099845.077978,2196.2839633555327,82.89442829002908,0.004012231362466167
2018,sonora,alamos,31.2,7.946623285829528,7032.0,6403.0,21054.2,25130.2,24156.0,971.8,25150.4,22.05227565771032,16.75028791094384,3.5813475575519362,3.579158839198096,7032.6,7004.8,6472.8,1181.0,4690.2,6617.2,6289.6,3633.2,219.0,249.0,16.223,477.717,696.46,304.986,86.632,218.354,3.335,700.364,480.532,15.0,12.0,0.0,1.0,6377099845.077978,12126.487053883835,83.71318150009543,0.003943861725704636
2024,sonora,alamos,33.6,8.701590750201673,7335.0,6193.0,20867.6,24613.6,23481.0,1131.4,24627.2,20.74148240099306,18.888003844151722,3.342358225715888,3.3385279685966682,7333.8,7287.4,7151.4,1475.0,5916.6,7054.6,6782.8,4274.6,226.2,305.4,25.749799999999993,818.7497999999999,1263.1708,603.5352,164.0584,439.47679999999997,0.7873999999999999,1270.5284000000001,822.4491999999999,22.2,18.0,0.0,1.0,6377099845.077978,24506.85420997921,84.7339527027027,0.003861818161590798
2003,sonora,altar,23.2,7.06,1944.0,1778.4,2624.8,7832.4,7621.8,206.8,7915.4,28.88,7.68,4.04,4.032,1942.4,1926.0,1686.6,173.0,1478.8,1818.4,1755.0,1276.4,159.0,219.0,8.733,136.619,189.54,64.455,10.015,54.44,2.876,189.844,137.836,6.0,6.0,0.0,0.0,4489661376.937503,8142.98708846047,33.16067412891326,0.001763028285531696
2008,sonora,altar,24.0,7.51,2184.8,2170.8,4346.4,8719.2,8455.8,259.2,8772.2,26.52,7.84,3.994,3.986,2187.6,2176.8,1945.6,447.4,1949.0,2116.8,2029.4,1633.2,181.0,1010.0,70.925,561.658,666.246,152.703,55.863,96.84,-6.833,666.768,566.332,5.0,4.0,0.0,0.0,4489661376.937503,17407.60584573995,49.54743393903467,0.0019538667314780234
2013,sonora,altar,24.6,7.972942227516378,2381.5,2431.0,5629.9,9160.0,8824.9,330.4,9181.9,25.371694772344007,8.66070826306913,3.861162957374577,3.858816135084429,2385.7,2353.0,2225.4,651.7,2238.0,2338.8,2267.5,1852.2,192.0,216.0,13.274,154.313,190.276,56.142,17.717,38.425,3.264,190.288,154.707,10.0,7.0,0.0,0.0,4489661376.937503,6114.420762587264,61.315196201221966,0.002045120829638866
2018,sonora,altar,25.6,8.511179273377008,2584.0,2546.0,6186.4,9380.0,8981.4,394.4,9403.4,25.32451939291736,9.76188870151768,3.6464345529988718,3.640176360225144,2585.2,2508.0,2504.4,776.2,2483.0,2536.8,2495.0,2049.2,189.0,268.0,18.083,300.33,358.468,88.972,31.661,57.311,-6.715,358.803,304.966,7.0,5.0,0.0,0.0,4489661376.937503,9461.68407171874,65.78896994704043,0.002094456398939883
2024,sonora,altar,26.8,9.157063728409764,2827.0,2684.0,6854.2,9644.0,9169.2,471.20000000000005,9669.2,25.26790893760538,11.08330522765594,3.3887604677480256,3.377808630394002,2824.6,2694.0,2839.2,925.5999999999999,2777.0,2774.4,2768.0,2285.6,185.4,330.4,23.8538,475.55039999999997,560.2984000000001,128.368,48.393800000000006,79.9742,-18.689799999999998,561.021,485.27680000000004,3.4000000000000004,2.5999999999999996,0.0,0.0,4489661376.937503,13275.969056385222,70.88693997435153,0.0021536590821011037
2003,sonora,banamichi,28.8,7.3,406.0,378.4,651.8,1463.6,1400.6,63.0,1472.0,20.98,15.66,3.58,3.61,407.0,405.2,394.2,39.2,373.2,396.4,386.0,235.8,20.0,13.0,0.654,7.658,9.485,2.885,0.991,1.894,0.076,9.485,7.672,1.0,1.0,0.0,0.0,809831855.9249691,1959.9184782608695,44.27989130434782,0.0018176612703370623
2008,sonora,banamichi,31.2,7.9079999999999995,454.8,390.2,1148.8,1565.6,1487.2,77.2,1573.2,19.34,17.94,3.434,3.446,455.2,454.8,444.2,94.6,434.6,444.6,437.4,330.0,20.0,11.0,0.485,15.434,18.121,4.364,1.574,2.79,0.11,18.121,15.448,2.0,1.0,0.0,0.0,809831855.9249691,2773.9638952453597,73.02313755402999,0.0019426254826727352
2013,sonora,banamichi,32.0,8.531714285714285,506.9,392.0,1466.2,1692.7,1602.6,88.7,1699.7,19.79684931506848,17.58506849315068,3.3421489361702132,3.342026548672566,506.9,497.3,499.7,134.7,494.9,495.7,496.0,400.9,24.0,13.0,0.936,30.721,35.935,9.438,3.489,5.949,0.971,35.939,30.935,2.0,1.0,0.0,0.0,809831855.9249691,5552.7446019885865,86.2622815791022,0.0020988307480923262
2018,sonora,banamichi,32.0,9.117904761904759,548.4,377.0,1593.2,1787.2,1683.6,103.2,1789.2,21.624931506849283,16.726849315068478,3.262397163120568,3.262070796460176,548.4,522.8,544.2,154.2,541.4,540.2,541.0,462.4,24.0,32.0,2.554,49.415,55.596,12.238,5.384,6.854,1.179,55.623,50.329,1.0,0.0,0.0,0.0,809831855.9249691,6839.92845964677,89.04538341158059,0.002209347516906978
2024,sonora,banamichi,32.0,9.82133333333333,598.2,359.0,1745.6,1900.6,1780.8,120.6,1896.6,23.818630136986243,15.696986301369837,3.166695035460994,3.166123893805308,598.2,553.4,597.6,177.6,597.2,593.6,595.0,536.2,24.0,54.8,4.4956000000000005,71.84779999999999,79.1892,15.597999999999999,7.658000000000001,7.94,1.4286,79.2438,73.6018,-0.20000000000000018,-1.2000000000000002,0.0,0.0,809831855.9249691,8224.190656965095,92.03838447748602,0.00234196763948456
2003,sonora,baviacora,29.4,7.06,959.4,812.8,1833.2,3521.6,3413.2,108.4,3532.0,22.88,14.459999999999999,3.68,3.672,958.6,955.4,942.0,52.2,875.8,935.8,919.4,497.0,28.0,43.0,2.227,34.172,40.817,8.668,2.016,6.652,-0.046,40.899,34.264,2.0,2.0,0.0,0.0,842921596.7488352,2454.1336353340885,51.90260475651189,0.004190188047883685
2008,sonora,baviacora,32.2,7.528,1010.4,852.8,2291.4,3494.2,3353.2,139.2,3497.6,19.02,16.42,3.474,3.466,1010.2,1008.8,997.2,142.8,971.0,997.0,981.2,640.4,38.0,47.0,2.433,63.174,72.3,11.569,2.027,9.542,0.416,72.3,63.35,4.0,3.0,0.0,0.0,842921596.7488352,3307.6967063129005,65.51349496797805,0.004149377609365224
2013,sonora,baviacora,34.8,7.9788985507246375,1047.0,823.0,2600.2,3443.0,3274.4,166.5,3449.3,17.795828893763698,18.55938890629898,3.29003561116458,3.289442307692307,1047.7,1045.2,1034.6,193.4,1019.9,1036.7,1022.4,739.6,36.0,72.0,4.381,63.749,77.135,19.663,5.453,14.21,0.709,77.137,64.977,5.0,4.0,0.0,0.0,842921596.7488352,5700.57692865219,75.38341112689531,0.004092076906445412
2018,sonora,baviacora,37.8,8.477062801932368,1042.0,728.0,2722.2,3253.0,3068.4,184.0,3264.8,17.9555437167032,20.65837041679728,3.1234282964388798,3.121846153846152,1042.2,1037.2,1035.6,202.4,1021.4,1036.2,1026.4,825.6,44.0,54.0,4.122,73.831,111.77,44.212,7.031,37.181,-0.188,111.979,74.862,3.0,1.0,0.0,0.0,842921596.7488352,13542.024013722126,83.38029894633667,0.0038731953393914644
2024,sonora,baviacora,41.4,9.074859903381645,1036.0,614.0,2868.6,3025.0,2821.2,205.0,3043.4,18.1472015042306,23.17714822939524,2.9234995187680397,2.920730769230766,1035.6,1027.6,1036.8,213.2,1023.2,1035.6,1031.2,928.8,53.6,32.4,3.8111999999999995,85.9294,153.332,73.6708,8.924599999999998,64.74619999999999,-1.2644000000000002,153.7894,86.72399999999999,0.5999999999999996,-2.5999999999999996,0.0,0.0,842921596.7488352,24206.742459091805,94.25642373661036,0.0036105374589267287
2003,sonora,benito juarez,24.2,7.16,5176.0,6043.0,11673.4,20721.6,20347.4,368.6,20993.4,25.48,8.82,4.08,4.0,5101.8,5042.2,4606.2,248.2,2962.6,4805.6,4743.4,2170.6,326.0,221.0,7.414,176.237,204.374,43.211,11.429,31.782,3.865,204.547,176.94,23.0,19.0,0.0,0.0,366865232.63478553,2058.3135652157343,55.60509493459848,0.05722373812647147
2008,sonora,benito juarez,25.6,7.8020000000000005,5425.8,6140.8,15462.0,21211.0,20702.0,476.0,21384.2,24.720000000000002,10.280000000000001,3.94,3.908,5415.8,5373.4,5046.0,679.0,3617.6,5167.2,5072.2,2779.0,375.0,243.0,10.679,265.322,297.123,44.49,13.793,30.697,8.348,297.127,270.045,30.0,22.0,0.0,0.0,366865232.63478553,2080.508038645355,72.30572104638003,0.058288979433731125
2013,sonora,benito juarez,27.2,8.338685566043635,5737.5,5878.1,16963.9,21888.7,21260.0,593.0,21913.9,24.51425041489949,11.962083717499532,3.817355358041253,3.817136652188439,5745.9,5696.4,5494.0,1010.2,4338.5,5550.9,5471.6,3227.9,335.0,162.0,10.695,338.288,376.608,71.053,29.595,41.458,4.667,377.57,340.074,19.0,13.0,0.0,0.0,366865232.63478553,3242.3712803289236,77.4115972054267,0.05973283388730187
2018,sonora,benito juarez,29.2,8.786494842783025,5915.0,5431.6,17390.4,21748.2,21040.0,698.0,21755.4,24.03800110639864,13.89888991333208,3.6796142881100082,3.679031072502504,5917.4,5805.4,5764.0,1182.2,5006.0,5782.4,5742.6,3489.4,372.0,263.0,19.64,638.953,751.067,168.259,59.68,108.579,3.541,766.819,649.016,19.0,16.0,0.0,1.0,366865232.63478553,7734.125780266048,79.93601588571113,0.05930079512783243
2024,sonora,benito juarez,31.6,9.323865974870293,6128.0,4895.8,17902.2,21579.6,20776.0,824.0,21565.2,23.46650193619762,16.22305734833114,3.5143250041925143,3.513304376879382,6123.2,5936.2,6088.0,1388.6,5807.0,6060.2,6067.8,3803.2,416.4,384.2,30.374000000000002,999.751,1200.4178,284.9062,95.782,189.1242,2.1898,1233.9178,1019.7464,19.0,19.6,0.0,2.2,366865232.63478553,13211.386864021664,83.01430081798453,0.0587823486164691
2003,sonora,benjamin hill,25.2,7.58,1428.2,1441.8,3387.6,5364.2,5172.8,187.6,5463.8,24.62,11.600000000000001,3.8200000000000003,3.7560000000000002,1432.2,1418.6,1365.8,149.0,1299.0,1368.6,1387.0,1002.4,78.0,40.0,1.584,43.198,53.826,14.749,3.002,11.747,1.747,53.826,43.86,4.0,2.0,0.0,0.0,1415920404.263084,2699.4033456568686,62.000805300340424,0.003858832730674318
2008,sonora,benjamin hill,27.2,8.134,1462.2,1453.8,3986.2,5241.2,5012.8,226.4,5279.0,23.96,12.76,3.61,3.586,1466.6,1458.2,1408.2,354.6,1362.2,1403.8,1422.2,1104.6,69.0,44.0,1.185,40.351,44.261,7.304,3.328,3.976,0.155,44.261,41.121,6.0,4.0,0.0,0.0,1415920404.263084,1383.5953779124834,75.51051335480204,0.00372831691958522
2013,sonora,benjamin hill,29.2,8.536061889250812,1498.2,1401.8,4413.8,5166.9,4914.3,252.6,5188.9,22.95544506816359,13.98372093023257,3.455038910505838,3.4546046662346077,1499.6,1473.9,1455.7,456.7,1419.6,1448.5,1461.1,1166.3,78.0,53.0,2.677,70.052,115.013,51.998,6.115,45.883,1.278,115.057,70.863,4.0,2.0,0.0,0.0,1415920404.263084,10021.00637900133,85.06234462024707,0.0036646833991353937
2018,sonora,benjamin hill,31.2,8.946165038002167,1530.2,1249.8,4281.8,5038.4,4764.8,273.6,5045.4,21.88118684843624,15.62325581395352,3.2967704280155683,3.295612443292288,1530.6,1465.4,1500.2,476.2,1480.6,1491.0,1504.6,1201.8,91.0,93.0,6.339,102.188,135.047,41.515,8.567,32.948,0.607,135.152,103.099,9.0,5.0,0.0,1.0,1415920404.263084,8228.287152653904,84.8654219685258,0.0035633358943124205
2024,sonora,benjamin hill,33.6,9.438288816503794,1568.6,1067.4,4123.4,4884.2,4585.4,298.8,4873.2,20.592076984763416,17.59069767441866,3.1068482490272444,3.1048217757615038,1567.8,1455.2,1553.6,499.6,1553.8,1542.0,1556.8,1244.4,106.6,141.0,10.7334,140.75119999999998,159.0878,28.9354,11.5094,17.425999999999995,-0.19820000000000015,159.26599999999996,141.7822,15.0,8.6,0.0,2.2,1415920404.263084,5937.65903307888,84.61380612328654,0.0034417188885248516
2003,sonora,bacum,25.2,6.9799999999999995,5164.6,5452.6,12262.6,20940.6,20458.2,413.2,21064.0,26.0,10.02,4.12,4.0600000000000005,5113.8,5089.2,4553.6,220.8,2932.2,4857.8,4646.0,2385.4,178.0,56.0,2.145,48.6,64.726,19.207,2.702,16.505,0.569,64.726,48.641,4.0,3.0,0.0,0.0,1574589026.534725,911.840106342575,58.21591340676036,0.013377458908345484
2008,sonora,bacum,26.6,7.594,5609.4,5663.0,15546.6,21936.8,21376.0,515.2,22049.4,24.92,11.24,3.94,3.916,5615.2,5585.0,4986.8,688.6,3779.4,5407.2,5212.8,3083.8,249.0,74.0,2.558,107.97,125.767,28.622,10.388,18.234,1.8,125.801,108.708,10.0,5.0,0.0,1.0,1574589026.534725,1298.0852086678094,70.5080410351302,0.014003272999129934
2013,sonora,bacum,27.9,8.077590634875035,6000.1,5628.9,16893.4,22717.8,22068.9,645.3,22920.0,24.472020573108,12.52592989583783,3.7970523846755277,3.796396002498438,6021.8,5985.4,5506.2,1071.6,4534.1,5862.2,5693.8,3552.9,257.0,145.0,6.335,192.895,238.62,62.542,14.421,48.121,3.477,238.633,194.294,12.0,5.0,0.0,2.0,1574589026.534725,2728.7085514834207,73.70593368237348,0.014556179176760277
2018,sonora,bacum,29.4,8.55690835966676,6288.6,5345.4,18187.4,22750.8,21920.4,820.8,23085.0,24.258721528288,14.06914638890088,3.625473025801408,3.623722673329168,6294.8,6249.4,6053.2,1302.6,5262.6,6169.2,6016.8,3809.4,243.0,262.0,16.197,397.485,523.263,160.862,36.951,123.911,0.034,523.607,402.24,11.0,5.0,0.0,1.0,1574589026.534725,6968.2477799436865,78.78449209443362,0.014660968424760517
2024,sonora,bacum,31.2,9.13208962941683,6634.8,5005.2,19740.2,22790.4,21742.2,1031.4,23283.0,24.002762674503998,15.92100618057654,3.419577795152464,3.416514678326044,6622.4,6566.2,6709.6,1579.8000000000002,6136.799999999999,6537.6,6404.4,4117.2,226.2,402.4,28.031399999999998,642.993,864.8346,278.846,63.987,214.85899999999998,-4.0976,865.5757999999998,651.7752,9.8,5.0,0.0,-0.20000000000000018,1574589026.534725,11976.37761456857,84.78374779882319,0.0147867155223608
2003,sonora,caborca,23.2,7.66,17410.6,18712.6,38128.4,68201.8,66377.8,1742.0,69874.2,28.14,7.140000000000001,3.92,3.92,17455.0,17226.2,15974.0,2349.6,12894.8,16640.4,16405.4,11005.0,875.0,2694.0,101.381,1408.185,1735.246,444.138,104.564,339.574,27.491,1742.017,1421.478,94.0,73.0,1.0,0.0,10730765099.161861,6356.2516637042,54.56720792509968,0.006511576700663926
2008,sonora,caborca,24.6,8.26,19977.4,20008.6,50856.2,75120.0,72852.8,2155.4,76830.6,27.18,7.76,3.7520000000000002,3.7600000000000002,20099.8,19933.4,18995.0,5764.2,16702.0,19473.4,19235.2,14498.0,1066.0,3407.0,221.96,2897.512,3338.38,690.798,268.401,422.397,12.807,3354.147,2924.34,129.0,93.0,10.0,2.0,10730765099.161861,8991.183200443573,66.19263678794646,0.007159843616929136
2013,sonora,caborca,26.2,8.802771553973173,22840.7,21226.5,61022.6,81913.1,78904.8,2913.0,83652.9,26.29502526103066,8.73719770966656,3.6023372106327,3.601342003194159,22879.9,22532.3,22091.5,8436.9,20429.1,22459.7,22294.9,17350.6,1165.0,2153.0,136.843,2949.871,3491.147,864.479,283.958,580.521,80.191,3508.0,2988.365,157.0,119.0,3.0,2.0,10730765099.161861,10334.118721526691,72.94738138187678,0.0077956137541892335
2018,sonora,caborca,28.2,9.307390810595127,25310.2,21899.0,67128.6,85851.6,81922.8,3863.0,87559.4,24.953400696081758,10.29919389244416,3.4062325616872,3.403578675184424,25321.4,24487.8,24809.0,9973.4,23567.6,24904.2,24916.4,19501.6,1259.0,2553.0,207.798,4063.565,5261.013,1611.633,419.284,1192.349,19.452,5331.081,4157.558,192.0,145.0,4.0,5.0,10730765099.161861,18406.16769872795,76.66635449763247,0.008159660489338166
2024,sonora,caborca,30.6,9.912933918541473,28273.6,22706.0,74455.8,90577.8,85544.4,5003.0,92247.2,23.343451218143077,12.173589311777281,3.1709069829526,3.166262681572742,28251.2,26834.4,28070.0,11817.2,27333.800000000003,27837.6,28062.199999999997,22082.8,1371.8,3033.0,292.944,5399.9978,7384.8522,2508.2178000000004,581.6751999999999,1926.5426,-53.434799999999996,7518.778200000001,5560.5896,234.0,176.2,5.2,8.6,10730765099.161861,27190.17813006791,80.71334414486294,0.008596516571516888
2003,sonora,cajeme,25.2,9.06,92732.4,106317.6,255445.6,358682.2,350859.0,7669.0,367996.0,26.7,8.34,3.92,3.8739999999999997,93479.8,91588.4,88259.6,17084.2,84710.4,90209.8,88591.4,61313.8,4934.0,10801.0,461.776,7213.485,8716.969,2209.621,636.679,1572.942,204.62,8748.644,7321.341,623.0,494.0,10.0,4.0,4850223425.57977,6004.470157284319,69.41531973173622,0.07587196871369109
2008,sonora,cajeme,27.2,9.648000000000001,105557.0,111669.0,298807.4,387302.4,376330.0,10756.2,395906.0,25.9,9.379999999999999,3.692,3.672,106830.4,105141.8,102177.0,35100.2,100551.8,103809.2,102655.8,76483.0,5139.0,8666.0,455.44,11862.659,13383.263,2910.688,1418.786,1491.902,184.274,13485.467,11998.217,788.0,613.0,16.0,14.0,4850223425.57977,7351.9673861977335,75.47432976514628,0.08162634280145054
