Año Censal,Entidad,Municipio,farms,Total_Ingresos_Millones
2013,tlaxcala,papalotla de xicohtencatl,17.0,6.332
2013,tlaxcala,yauhquemehcan,6.0,0.533
2013,tlaxcala,zacatelco,27.0,27.151
2013,tlaxcala,benito juarez,5.0,1.151
2013,tlaxcala,emiliano zapata,3.0,1.087
2013,tlaxcala,la magdalena tlaltelulco,8.0,1.806
2013,tlaxcala,san francisco tetlanohcan,7.0,1.18
2013,tlaxcala,san jeronimo zacualpan,4.0,0.508
2013,tlaxcala,san jose teacalco,3.0,0.879
2013,tlaxcala,san lucas tecopilco,4.0,0.656
2013,tlaxcala,santa ana nopalucan,6.0,1.093
2013,tlaxcala,santa apolonia teacalco,7.0,1.69
2013,veracruz de ignacio de la llave,acatlan,3.0,0.263
2013,veracruz de ignacio de la llave,acayucan,33.0,156.52
2013,veracruz de ignacio de la llave,actopan,9.0,2.201
2013,veracruz de ignacio de la llave,alpatlahuac,3.0,1.282
2013,veracruz de ignacio de la llave,altotonga,27.0,16.164
2013,veracruz de ignacio de la llave,alvarado,12.0,34.599000000000004
2013,veracruz de ignacio de la llave,angel r. cabada,8.0,18.071
2013,veracruz de ignacio de la llave,la antigua,20.0,109.502
2013,veracruz de ignacio de la llave,astacinga,3.0,0.299
2013,veracruz de ignacio de la llave,atoyac,10.0,2.926
2013,veracruz de ignacio de la llave,tlaltetela,4.0,1.152
2013,veracruz de ignacio de la llave,ayahualulco,6.0,0.375
2013,veracruz de ignacio de la llave,banderilla,8.0,2.045
2013,veracruz de ignacio de la llave,boca del rio,55.0,429.408
2013,veracruz de ignacio de la llave,camerino z. mendoza,14.0,37.512
2013,veracruz de ignacio de la llave,catemaco,13.0,30.451
2013,veracruz de ignacio de la llave,cazones de herrera,4.0,3.855
2013,veracruz de ignacio de la llave,cerro azul,10.0,15.027
2013,veracruz de ignacio de la llave,citlaltepetl,9.0,4.643
2013,veracruz de ignacio de la llave,coatepec,36.0,118.667
2013,veracruz de ignacio de la llave,coatzacoalcos,114.0,532.76
2013,veracruz de ignacio de la llave,coatzintla,7.0,6.44
2013,veracruz de ignacio de la llave,comapa,3.0,1.569
2013,veracruz de ignacio de la llave,cordoba,70.0,330.36400000000003
2013,veracruz de ignacio de la llave,coscomatepec,16.0,5.505
2013,veracruz de ignacio de la llave,cosoleacaque,29.0,73.715
2013,veracruz de ignacio de la llave,coxquihui,4.0,2.849
2013,veracruz de ignacio de la llave,coyutla,7.0,4.165
2013,veracruz de ignacio de la llave,cuitlahuac,15.0,43.898
2013,veracruz de ignacio de la llave,chacaltianguis,4.0,2.052
2013,veracruz de ignacio de la llave,chalma,3.0,1.241
2013,veracruz de ignacio de la llave,chicontepec,8.0,9.215
2013,veracruz de ignacio de la llave,chinampa de gorostiza,3.0,1.299
2013,veracruz de ignacio de la llave,las choapas,10.0,45.922
2013,veracruz de ignacio de la llave,chocaman,7.0,2.595
2013,veracruz de ignacio de la llave,emiliano zapata,22.0,39.46
2013,veracruz de ignacio de la llave,espinal,15.0,5.198
2013,veracruz de ignacio de la llave,fortin,24.0,49.789
2013,veracruz de ignacio de la llave,gutierrez zamora,16.0,4.904
2013,veracruz de ignacio de la llave,hidalgotitlan,7.0,0.764
2013,veracruz de ignacio de la llave,huayacocotla,9.0,2.836
2013,veracruz de ignacio de la llave,ignacio de la llave,8.0,3.449
2013,veracruz de ignacio de la llave,isla,16.0,42.217
2013,veracruz de ignacio de la llave,ixhuatlan del cafe,5.0,1.597
2013,veracruz de ignacio de la llave,ixhuatlancillo,4.0,1.068
2013,veracruz de ignacio de la llave,ixhuatlan de madero,9.0,7.883000000000001
2013,veracruz de ignacio de la llave,ixtaczoquitlan,15.0,6.596
2013,veracruz de ignacio de la llave,jalacingo,6.0,3.076
2013,veracruz de ignacio de la llave,xalapa,189.0,842.922
2013,veracruz de ignacio de la llave,jaltipan,8.0,39.062
2013,veracruz de ignacio de la llave,jesus carranza,14.0,7.836
2013,veracruz de ignacio de la llave,xico,12.0,3.082
2013,veracruz de ignacio de la llave,juan rodriguez clara,16.0,10.716
2013,veracruz de ignacio de la llave,juchique de ferrer,10.0,3.002
2013,veracruz de ignacio de la llave,maltrata,5.0,4.584
2013,veracruz de ignacio de la llave,manlio fabio altamirano,8.0,6.898
2013,veracruz de ignacio de la llave,martinez de la torre,59.0,165.077
2013,veracruz de ignacio de la llave,mecatlan,6.0,0.6
2013,veracruz de ignacio de la llave,medellin de bravo,11.0,8.145
2013,veracruz de ignacio de la llave,minatitlan,63.0,329.163
2013,veracruz de ignacio de la llave,moloacan,7.0,3.504
2013,veracruz de ignacio de la llave,naolinco,14.0,4.591
2013,veracruz de ignacio de la llave,nautla,5.0,1.024
2013,veracruz de ignacio de la llave,oluta,6.0,2.693
2013,veracruz de ignacio de la llave,omealca,6.0,2.239
2013,veracruz de ignacio de la llave,orizaba,70.0,310.294
2013,veracruz de ignacio de la llave,ozuluama de mascarenas,5.0,9.645
2013,veracruz de ignacio de la llave,panuco,30.0,73.768
2013,veracruz de ignacio de la llave,papantla,55.0,79.976
2013,veracruz de ignacio de la llave,paso del macho,13.0,6.782
2013,veracruz de ignacio de la llave,perote,33.0,63.403999999999996
2013,veracruz de ignacio de la llave,platon sanchez,9.0,7.871
2013,veracruz de ignacio de la llave,playa vicente,17.0,24.496
2013,veracruz de ignacio de la llave,poza rica de hidalgo,88.0,664.7919999999999
2013,veracruz de ignacio de la llave,pueblo viejo,10.0,5.301
2013,veracruz de ignacio de la llave,rafael delgado,8.0,0.952
2013,veracruz de ignacio de la llave,rio blanco,17.0,23.81
2013,veracruz de ignacio de la llave,san andres tuxtla,47.0,87.904
2013,veracruz de ignacio de la llave,santiago tuxtla,12.0,5.309
2013,veracruz de ignacio de la llave,sayula de aleman,7.0,4.95
2013,veracruz de ignacio de la llave,soconusco,4.0,0.425
2013,veracruz de ignacio de la llave,soledad de doblado,11.0,10.0
2013,veracruz de ignacio de la llave,soteapan,11.0,1.524
2013,veracruz de ignacio de la llave,tamalin,5.0,1.638
2013,veracruz de ignacio de la llave,tamiahua,5.0,1.912
2013,veracruz de ignacio de la llave,tantoyuca,30.0,50.023
2013,veracruz de ignacio de la llave,alamo temapache,36.0,60.373999999999995
2013,veracruz de ignacio de la llave,tempoal,12.0,28.207
2013,veracruz de ignacio de la llave,texistepec,8.0,4.999
2013,veracruz de ignacio de la llave,tezonapa,13.0,15.983
2013,veracruz de ignacio de la llave,tierra blanca,29.0,98.57000000000001
2013,veracruz de ignacio de la llave,tihuatlan,15.0,10.027999999999999
2013,veracruz de ignacio de la llave,tlacotalpan,6.0,1.761
2013,veracruz de ignacio de la llave,tlalixcoyan,9.0,10.604
2013,veracruz de ignacio de la llave,tlapacoyan,27.0,136.768
2013,veracruz de ignacio de la llave,totutla,6.0,2.204
2013,veracruz de ignacio de la llave,tuxpan,51.0,147.984
2013,veracruz de ignacio de la llave,ursulo galvan,7.0,2.639
2013,veracruz de ignacio de la llave,vega de alatorre,12.0,5.06
2013,veracruz de ignacio de la llave,veracruz,176.0,1204.344
2013,veracruz de ignacio de la llave,villa aldama,4.0,0.681
2013,veracruz de ignacio de la llave,yanga,8.0,6.881
2013,veracruz de ignacio de la llave,yecuatla,7.0,1.501
2013,veracruz de ignacio de la llave,zentla,3.0,0.689
2013,veracruz de ignacio de la llave,zongolica,7.0,3.428
2013,veracruz de ignacio de la llave,el higo,6.0,14.996
2013,veracruz de ignacio de la llave,nanchital de lazaro cardenas del rio,4.0,28.916
2013,veracruz de ignacio de la llave,tres valles,19.0,12.925
2013,veracruz de ignacio de la llave,san rafael,14.0,14.279
2013,yucatan,akil,3.0,3.496
2013,yucatan,cacalchen,3.0,0.62
2013,yucatan,dzidzantun,5.0,2.48
2013,yucatan,espita,6.0,7.273000000000001
2013,yucatan,halacho,3.0,1.968
2013,yucatan,hunucma,8.0,11.528
2013,yucatan,izamal,10.0,13.15
2013,yucatan,kanasin,15.0,21.166
2013,yucatan,kinchil,4.0,1.741
2013,yucatan,maxcanu,5.0,6.416
2013,yucatan,merida,394.0,1725.565
2013,yucatan,oxkutzcab,11.0,15.383
2013,yucatan,panaba,4.0,2.421
2013,yucatan,peto,7.0,12.63
2013,yucatan,progreso,26.0,85.214
2013,yucatan,tecoh,3.0,2.08
2013,yucatan,ticul,11.0,45.99
2013,yucatan,tixkokob,6.0,10.92
2013,yucatan,tizimin,19.0,72.73
2013,yucatan,uman,11.0,37.202
2013,yucatan,valladolid,37.0,113.85
2013,zacatecas,atolinga,3.0,0.776
2013,zacatecas,canitas de felipe pescador,5.0,2.683
2013,zacatecas,concepcion del oro,3.0,2.492
2013,zacatecas,chalchihuites,4.0,1.763
2013,zacatecas,fresnillo,77.0,255.404
2013,zacatecas,genaro codina,3.0,1.019
2013,zacatecas,general panfilo natera,7.0,5.821
2013,zacatecas,guadalupe,68.0,219.878
2013,zacatecas,jalpa,15.0,4.358
2013,zacatecas,jerez,29.0,125.02
2013,zacatecas,juan aldama,24.0,38.708
2013,zacatecas,juchipila,14.0,13.434
2013,zacatecas,loreto,12.0,127.89600000000002
2013,zacatecas,monte escobedo,5.0,3.81
2013,zacatecas,moyahua de estrada,3.0,1.534
2013,zacatecas,nochistlan de mejia,24.0,66.661
2013,zacatecas,ojocaliente,11.0,11.003
2013,zacatecas,pinos,14.0,4.075
2013,zacatecas,rio grande,27.0,87.407
2013,zacatecas,sain alto,5.0,0.651
2013,zacatecas,sombrerete,13.0,55.616
2013,zacatecas,tabasco,8.0,14.126
2013,zacatecas,tlaltenango de sanchez roman,16.0,30.787
2013,zacatecas,valparaiso,12.0,4.913
2013,zacatecas,villa de cos,15.0,5.627
2013,zacatecas,villa garcia,5.0,1.355
2013,zacatecas,villa gonzalez ortega,6.0,2.146
2013,zacatecas,villa hidalgo,8.0,5.361
2013,zacatecas,villanueva,9.0,10.465
2013,zacatecas,zacatecas,64.0,339.68399999999997
2013,zacatecas,trancoso,4.0,2.015
2018,aguascalientes,aguascalientes,330.0,2298.195
2018,aguascalientes,asientos,9.0,9.816
2018,aguascalientes,calvillo,14.0,73.246
2018,aguascalientes,cosio,3.0,1.019
2018,aguascalientes,jesus maria,23.0,150.71099999999998
2018,aguascalientes,pabellon de arteaga,15.0,140.037
2018,aguascalientes,rincon de romos,14.0,129.214
2018,aguascalientes,san francisco de los romo,7.0,4.158
2018,baja california,ensenada,203.0,911.8539999999999
2018,baja california,mexicali,452.0,2684.417
2018,baja california,tecate,30.0,224.402
2018,baja california,tijuana,690.0,6714.162
2018,baja california,playas de rosarito,55.0,365.452
2018,baja california sur,comondu,18.0,42.972
2018,baja california sur,mulege,31.0,55.059
2018,baja california sur,la paz,95.0,484.274
2018,baja california sur,los cabos,174.0,356.724
2018,baja california sur,loreto,3.0,2.203
2018,campeche,calkini,18.0,45.272000000000006
2018,campeche,campeche,113.0,611.738
2018,campeche,carmen,81.0,458.926
2018,campeche,champoton,28.0,124.993
2018,campeche,hecelchakan,8.0,16.081
2018,campeche,hopelchen,9.0,10.253
2018,campeche,escarcega,13.0,36.815
2018,campeche,calakmul,6.0,6.467
2018,campeche,candelaria,13.0,22.8
2018,coahuila de zaragoza,acuna,43.0,261.575
2018,coahuila de zaragoza,allende,4.0,96.804
2018,coahuila de zaragoza,candela,3.0,0.294
2018,coahuila de zaragoza,castanos,5.0,11.186
2018,coahuila de zaragoza,francisco i. madero,27.0,116.668
2018,coahuila de zaragoza,frontera,30.0,130.601
2018,coahuila de zaragoza,matamoros,36.0,130.252
2018,coahuila de zaragoza,monclova,92.0,456.103
2018,coahuila de zaragoza,nava,4.0,10.232
2018,coahuila de zaragoza,parras,13.0,69.297
2018,coahuila de zaragoza,piedras negras,50.0,436.93100000000004
2018,coahuila de zaragoza,ramos arizpe,20.0,103.355
2018,coahuila de zaragoza,sabinas,6.0,8.371
2018,coahuila de zaragoza,saltillo,236.0,1567.534
2018,coahuila de zaragoza,san buenaventura,3.0,30.843
2018,coahuila de zaragoza,san juan de sabinas,7.0,49.82899999999999
2018,coahuila de zaragoza,san pedro,30.0,125.732
2018,coahuila de zaragoza,torreon,351.0,2204.176
2018,coahuila de zaragoza,zaragoza,3.0,7.04
2018,colima,armeria,14.0,20.604
2018,colima,colima,111.0,600.4649999999999
2018,colima,comala,8.0,2.915
2018,colima,coquimatlan,8.0,6.983
2018,colima,cuauhtemoc,13.0,10.916
2018,colima,manzanillo,84.0,400.236
2018,colima,tecoman,38.0,56.158
2018,colima,villa de alvarez,55.0,242.045
2018,chiapas,acacoyagua,13.0,8.6
2018,chiapas,acala,15.0,4.163
2018,chiapas,acapetahua,10.0,9.887
2018,chiapas,amatan,8.0,2.429
2018,chiapas,amatenango de la frontera,5.0,1.093
2018,chiapas,angel albino corzo,13.0,23.066
2018,chiapas,bella vista,4.0,0.879
2018,chiapas,berriozabal,28.0,21.781000000000002
2018,chiapas,el bosque,5.0,1.43
2018,chiapas,cacahoatan,28.0,34.972
2018,chiapas,cintalapa,24.0,145.768
2018,chiapas,coapilla,5.0,1.284
2018,chiapas,comitan de dominguez,87.0,260.086
2018,chiapas,la concordia,12.0,3.264
2018,chiapas,copainala,11.0,16.832
2018,chiapas,chalchihuitan,4.0,1.087
2018,chiapas,chamula,8.0,4.445
2018,chiapas,chapultenango,5.0,1.223
2018,chiapas,chenalho,13.0,4.716
2018,chiapas,chiapa de corzo,34.0,29.845
2018,chiapas,chicomuselo,12.0,4.483
2018,chiapas,chilon,18.0,10.602
2018,chiapas,escuintla,20.0,14.141
2018,chiapas,frontera comalapa,30.0,124.794
2018,chiapas,frontera hidalgo,4.0,4.274
2018,chiapas,huixtla,45.0,157.043
2018,chiapas,la independencia,15.0,4.722
2018,chiapas,ixtapa,10.0,3.957
2018,chiapas,jiquipilas,7.0,7.146
2018,chiapas,jitotol,8.0,12.045
2018,chiapas,larrainzar,14.0,7.869
2018,chiapas,las margaritas,19.0,40.356
2018,chiapas,mazatan,20.0,11.288
2018,chiapas,metapa,3.0,0.246
2018,chiapas,motozintla,28.0,34.634
2018,chiapas,ocosingo,44.0,72.299
2018,chiapas,ocotepec,6.0,1.089
2018,chiapas,ocozocoautla de espinosa,35.0,77.363
2018,chiapas,oxchuc,32.0,6.579
2018,chiapas,palenque,37.0,212.70600000000002
2018,chiapas,pantelho,12.0,3.133
2018,chiapas,pichucalco,14.0,13.899
2018,chiapas,pijijiapan,12.0,59.969
2018,chiapas,villa comaltitlan,7.0,5.708
2018,chiapas,pueblo nuevo solistahuacan,13.0,13.343
2018,chiapas,rayon,10.0,3.717
2018,chiapas,reforma,13.0,51.901
2018,chiapas,las rosas,24.0,23.793
2018,chiapas,salto de agua,6.0,12.482
2018,chiapas,san cristobal de las casas,109.0,443.005
2018,chiapas,san fernando,9.0,6.63
2018,chiapas,siltepec,13.0,10.527999999999999
2018,chiapas,simojovel,19.0,17.777
2018,chiapas,sitala,4.0,0.724
2018,chiapas,socoltenango,8.0,3.385
2018,chiapas,solosuchiapa,6.0,1.557
2018,chiapas,suchiapa,18.0,10.04
2018,chiapas,suchiate,19.0,35.774
2018,chiapas,tapachula,101.0,664.879
2018,chiapas,tapalapa,3.0,0.561
2018,chiapas,tapilula,11.0,8.458
2018,chiapas,tecpatan,11.0,10.768
2018,chiapas,tenejapa,11.0,6.263999999999999
2018,chiapas,teopisca,17.0,17.125
2018,chiapas,tila,23.0,10.126000000000001
2018,chiapas,tonala,41.0,121.286
2018,chiapas,la trinitaria,16.0,9.142
2018,chiapas,tuxtla gutierrez,291.0,1795.482
2018,chiapas,tzimol,9.0,2.218
2018,chiapas,venustiano carranza,42.0,40.416
2018,chiapas,villa corzo,49.0,41.119
2018,chiapas,villaflores,93.0,147.495
2018,chiapas,san lucas,5.0,1.68
2018,chiapas,zinacantan,11.0,2.056
2018,chiapas,san juan cancuc,18.0,3.883
2018,chiapas,benemerito de las americas,12.0,4.531
2018,chiapas,montecristo de guerrero,4.0,1.035
2018,chiapas,el parral,14.0,6.579
2018,chiapas,emiliano zapata,6.0,2.137
2018,chiapas,mezcalapa,12.0,9.054
2018,chihuahua,ahumada,5.0,12.433
2018,chihuahua,allende,6.0,1.72
2018,chihuahua,ascension,12.0,30.377
2018,chihuahua,balleza,3.0,1.749
2018,chihuahua,bocoyna,9.0,5.15
2018,chihuahua,buenaventura,13.0,16.696
2018,chihuahua,camargo,17.0,60.781
2018,chihuahua,cuauhtemoc,87.0,337.954
2018,chihuahua,chihuahua,292.0,2143.929
2018,chihuahua,delicias,54.0,267.476
2018,chihuahua,guachochi,8.0,7.449
2018,chihuahua,guerrero,24.0,41.084
2018,chihuahua,hidalgo del parral,35.0,202.231
2018,chihuahua,ignacio zaragoza,4.0,3.699
2018,chihuahua,jimenez,15.0,68.43900000000001
2018,chihuahua,juarez,415.0,2115.293
2018,chihuahua,madera,10.0,9.136
2018,chihuahua,namiquipa,11.0,10.727
2018,chihuahua,nuevo casas grandes,26.0,128.912
2018,chihuahua,ojinaga,14.0,39.507
2018,chihuahua,saucillo,9.0,9.541
2018,ciudad de mexico,azcapotzalco,263.0,818.586
2018,ciudad de mexico,coyoacan,388.0,2971.721
2018,ciudad de mexico,cuajimalpa de morelos,99.0,968.875
2018,ciudad de mexico,gustavo a. madero,762.0,1841.7350000000001
2018,ciudad de mexico,iztacalco,282.0,704.032
2018,ciudad de mexico,iztapalapa,1406.0,2896.77
2018,ciudad de mexico,la magdalena contreras,121.0,514.938
2018,ciudad de mexico,milpa alta,138.0,74.98599999999999
2018,ciudad de mexico,alvaro obregon,380.0,2572.609
2018,ciudad de mexico,tlahuac,358.0,472.74800000000005
2018,ciudad de mexico,tlalpan,431.0,2978.395
2018,ciudad de mexico,xochimilco,339.0,673.058
2018,ciudad de mexico,benito juarez,240.0,2601.166
2018,ciudad de mexico,cuauhtemoc,385.0,4731.280000000001
2018,ciudad de mexico,miguel hidalgo,208.0,1838.009
2018,ciudad de mexico,venustiano carranza,335.0,689.528
2018,durango,canatlan,11.0,12.058
2018,durango,durango,264.0,1655.6889999999999
2018,durango,general simon bolivar,3.0,1.467
2018,durango,gomez palacio,118.0,686.547
2018,durango,guadalupe victoria,12.0,32.002
2018,durango,lerdo,56.0,175.63
2018,durango,el oro,6.0,5.817
2018,durango,poanas,8.0,9.498
2018,durango,rodeo,6.0,5.082
2018,durango,santa clara,3.0,0.937
2018,durango,santiago papasquiaro,20.0,45.145
2018,durango,vicente guerrero,14.0,24.349
2018,guanajuato,abasolo,25.0,125.292
2018,guanajuato,acambaro,90.0,315.06899999999996
2018,guanajuato,san miguel de allende,67.0,415.784
2018,guanajuato,apaseo el alto,31.0,139.647
2018,guanajuato,apaseo el grande,27.0,82.471
2018,guanajuato,celaya,262.0,1769.9070000000002
2018,guanajuato,comonfort,30.0,116.76499999999999
2018,guanajuato,coroneo,13.0,24.694
2018,guanajuato,cortazar,51.0,268.13800000000003
2018,guanajuato,cueramaro,18.0,72.55
2018,guanajuato,doctor mora,10.0,24.772
2018,guanajuato,dolores hidalgo cuna de la independencia nacional,49.0,279.587
2018,guanajuato,guanajuato,64.0,594.121
2018,guanajuato,huanimaro,8.0,23.922
2018,guanajuato,irapuato,280.0,1701.475
2018,guanajuato,jerecuaro,13.0,36.747
2018,guanajuato,leon,798.0,4337.652
2018,guanajuato,moroleon,43.0,206.969
2018,guanajuato,ocampo,9.0,18.342
2018,guanajuato,penjamo,61.0,345.811
2018,guanajuato,pueblo nuevo,7.0,21.114
2018,guanajuato,purisima del rincon,15.0,48.507
2018,guanajuato,romita,23.0,121.314
2018,guanajuato,salamanca,91.0,723.219
2018,guanajuato,salvatierra,79.0,207.346
2018,guanajuato,san diego de la union,10.0,20.037
2018,guanajuato,san felipe,44.0,85.777
2018,guanajuato,san francisco del rincon,46.0,321.735
2018,guanajuato,san jose iturbide,41.0,172.66199999999998
2018,guanajuato,san luis de la paz,35.0,257.994
2018,guanajuato,santa cruz de juventino rosas,41.0,88.761
2018,guanajuato,santiago maravatio,3.0,21.742
2018,guanajuato,silao de la victoria,79.0,452.31399999999996
2018,guanajuato,tarandacuao,11.0,22.711
2018,guanajuato,tierra blanca,6.0,19.06
2018,guanajuato,uriangato,35.0,154.377
2018,guanajuato,valle de santiago,60.0,254.239
2018,guanajuato,victoria,6.0,17.045
2018,guanajuato,villagran,20.0,62.763999999999996
2018,guanajuato,xichu,4.0,15.208
2018,guanajuato,yuriria,33.0,105.28399999999999
2018,guerrero,acapulco de juarez,228.0,1286.906
2018,guerrero,ajuchitlan del progreso,13.0,6.097
2018,guerrero,arcelia,24.0,49.354
2018,guerrero,atlixtac,5.0,1.477
2018,guerrero,atoyac de alvarez,20.0,56.550000000000004
2018,guerrero,ayutla de los libres,26.0,26.238
2018,guerrero,benito juarez,6.0,5.445
2018,guerrero,buenavista de cuellar,8.0,3.821
2018,guerrero,cocula,7.0,4.14
2018,guerrero,copala,7.0,3.728
2018,guerrero,copanatoyac,6.0,1.402
2018,guerrero,coyuca de benitez,14.0,34.165
2018,guerrero,coyuca de catalan,7.0,10.456
2018,guerrero,cuajinicuilapa,15.0,20.723
2018,guerrero,cuautepec,6.0,2.196
2018,guerrero,cutzamala de pinzon,4.0,8.922
2018,guerrero,chilapa de alvarez,29.0,28.092
2018,guerrero,chilpancingo de los bravo,76.0,376.488
2018,guerrero,florencio villarreal,7.0,10.188
2018,guerrero,general heliodoro castillo,9.0,6.641
2018,guerrero,huamuxtitlan,8.0,5.196
2018,guerrero,huitzuco de los figueroa,16.0,20.961
2018,guerrero,iguala de la independencia,93.0,493.45
2018,guerrero,ixcateopan de cuauhtemoc,4.0,0.812
2018,guerrero,zihuatanejo de azueta,58.0,218.07
2018,guerrero,juan r. escudero,10.0,12.58
2018,guerrero,metlatonoc,4.0,0.924
2018,guerrero,mochitlan,6.0,3.071
2018,guerrero,olinala,8.0,3.546
2018,guerrero,petatlan,9.0,9.434
2018,guerrero,pilcaya,6.0,2.927
2018,guerrero,pungarabato,38.0,60.891
2018,guerrero,quechultenango,9.0,24.261
2018,guerrero,san luis acatlan,27.0,19.892000000000003
2018,guerrero,san marcos,27.0,24.827
2018,guerrero,san miguel totolapan,4.0,1.922
2018,guerrero,taxco de alarcon,38.0,118.14500000000001
2018,guerrero,tecoanapa,11.0,10.104
2018,guerrero,tecpan de galeana,19.0,43.014
2018,guerrero,tepecoacuilco de trujano,5.0,2.964
2018,guerrero,tixtla de guerrero,12.0,17.011
2018,guerrero,tlacoachistlahuaca,3.0,1.372
2018,guerrero,tlalchapa,5.0,6.908
2018,guerrero,tlapa de comonfort,27.0,54.343
2018,guerrero,tlapehuala,9.0,5.435
2018,guerrero,la union de isidoro montes de oca,3.0,1.116
2018,guerrero,xalpatlahuac,3.0,1.378
2018,guerrero,zirandaro,6.0,8.634
2018,guerrero,eduardo neri,19.0,35.114
2018,hidalgo,acatlan,9.0,6.794
2018,hidalgo,acaxochitlan,17.0,6.609
2018,hidalgo,actopan,37.0,106.351
2018,hidalgo,ajacuba,8.0,1.843
2018,hidalgo,alfajayucan,9.0,26.34
2018,hidalgo,apan,18.0,61.177
2018,hidalgo,atitalaquia,21.0,10.893
2018,hidalgo,atlapexco,9.0,14.408
2018,hidalgo,atotonilco el grande,20.0,24.002
2018,hidalgo,atotonilco de tula,24.0,20.482000000000003
2018,hidalgo,cardonal,3.0,0.486
2018,hidalgo,cuautepec de hinojosa,29.0,18.413
2018,hidalgo,chapantongo,6.0,2.422
2018,hidalgo,chapulhuacan,4.0,4.3
2018,hidalgo,emiliano zapata,16.0,6.12
2018,hidalgo,epazoyucan,6.0,1.65
2018,hidalgo,francisco i. madero,23.0,23.011
2018,hidalgo,huautla,4.0,5.604
2018,hidalgo,huejutla de reyes,77.0,142.005
2018,hidalgo,huichapan,17.0,32.594
2018,hidalgo,ixmiquilpan,71.0,147.979
2018,hidalgo,jacala de ledezma,9.0,15.834
2018,hidalgo,jaltocan,8.0,4.003
2018,hidalgo,metepec,8.0,1.973
2018,hidalgo,san agustin metzquititlan,5.0,2.027
2018,hidalgo,metztitlan,9.0,9.863
2018,hidalgo,nopala de villagran,5.0,3.329
